@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
134.800000,125.330000,92.090000,3.480000,0.221100,0.081900,class3
135.540000,124.640000,92.390000,0.888400,7.190400,2.957900,class3
131.650000,127.640000,92.040000,16.347500,21.890400,4.118400,class3
128.240000,130.180000,91.560000,4.802400,3.627600,0.986400,class3
128.140000,129.160000,91.750000,1.100400,0.834400,0.507500,class3
126.670000,130.070000,91.590000,2.481100,1.005100,0.621900,class3
125.590000,130.650000,91.390000,1.381900,3.427500,0.897900,class3
126.740000,129.490000,91.670000,2.012400,4.249900,1.021100,class3
126.040000,129.360000,91.590000,3.638400,1.710400,0.581900,class3
127.090000,130.280000,93.320000,17.081900,16.621600,32.777600,class3
117.270000,120.730000,97.580000,207.837100,113.677100,45.163600,class3
107.160000,112.420000,100.770000,53.734400,8.183600,17.677100,class3
107.070000,114.650000,102.270000,12.645100,2.627500,5.197100,class3
105.030000,115.600000,102.790000,4.549100,0.640000,2.025900,class3
105.900000,115.790000,102.580000,2.930000,0.385900,1.063600,class3
106.790000,115.840000,101.770000,0.725900,0.134400,0.457100,class3
107.460000,115.880000,101.150000,0.248400,0.105600,0.127500,class3
107.860000,116.070000,101.040000,0.120400,0.065100,0.038400,class3
108.000000,116.070000,101.020000,0.000000,0.065100,0.019600,class3
108.000000,116.000000,101.000000,0.000000,0.000000,0.000000,class3
108.000000,116.000000,101.000000,0.000000,0.000000,0.000000,class3
108.000000,116.000000,101.000000,0.000000,0.000000,0.000000,class3
107.870000,116.000000,101.030000,0.153100,0.000000,0.029100,class3
107.760000,116.000000,101.030000,0.222400,0.000000,0.029100,class3
107.890000,116.000000,101.000000,0.097900,0.000000,0.000000,class3
107.890000,116.000000,100.960000,0.097900,0.000000,0.038400,class0
107.890000,116.000000,100.960000,0.097900,0.000000,0.038400,class0
108.000000,116.000000,101.000000,0.000000,0.000000,0.000000,class0
107.680000,115.920000,101.230000,0.437600,0.073600,0.297100,class0
105.930000,115.280000,103.040000,2.525100,0.481600,2.998400,class0
104.750000,114.860000,104.310000,0.207500,0.120400,0.353900,class0
106.010000,116.020000,102.180000,202.149900,19.559600,98.927600,class0
120.890000,119.790000,103.440000,967.717900,166.045900,749.806400,class0
126.570000,138.740000,104.460000,2105.385100,774.912400,1203.188400,class0
121.120000,159.000000,110.550000,3693.985600,539.460000,928.027500,class0
112.590000,171.280000,121.190000,3785.761900,478.481600,615.853900,class0
109.560000,166.280000,118.400000,1532.266400,471.861600,356.380000,class0
117.580000,157.040000,111.500000,33.923600,70.218400,39.230000,class0
118.470000,160.900000,116.510000,10.069100,30.710000,75.629900,class0
115.860000,163.250000,121.250000,32.480400,38.727500,37.667500,class0
118.620000,164.490000,123.500000,68.055600,36.049900,32.290000,class0
118.180000,164.340000,125.340000,69.347600,31.144400,9.944400,class4
116.580000,165.830000,124.620000,50.463600,97.441100,7.095600,class4
118.230000,165.490000,126.570000,32.117100,134.909900,6.565100,class4
115.510000,165.270000,125.520000,16.649900,76.297100,6.569600,class4
114.560000,160.180000,123.350000,42.286400,75.827600,4.027500,class4
